id,score,p_yes,p_no,language,label
57181,0.5,0.5,0.5,Spanish,0
32004,0.02,0.02,0.98,Spanish,0
47230,0.02,0.02,0.98,Spanish,0
48528,0.03,0.03,0.97,Spanish,0
55953,0.02,0.02,0.98,Spanish,0
40429,0.3,0.3,0.7,Spanish,0
58800,0.15,0.15,0.85,Spanish,0
56735,0.05,0.05,0.95,Spanish,0
44787,0.02,0.02,0.98,Spanish,0
56581,0.02,0.02,0.98,Spanish,0
52188,0.03,0.03,0.97,Spanish,0
31033,0.02,0.02,0.98,Spanish,0
35094,0.08,0.08,0.92,Spanish,0
41316,0.02,0.02,0.98,Spanish,0
56305,0.02,0.02,0.98,Spanish,0
34525,0.05,0.05,0.95,Spanish,0
56929,0.1,0.1,0.9,Spanish,0
53080,0.1,0.1,0.9,Spanish,0
36847,0.7,0.7,0.3,Spanish,1
59721,0.02,0.02,0.98,Spanish,0
46287,0.02,0.02,0.98,Spanish,0
38743,0.15,0.15,0.85,Spanish,1
35754,0.02,0.02,0.98,Spanish,0
37024,0.02,0.02,0.98,Spanish,0
34730,0.45,0.45,0.55,Spanish,1
37753,0.03,0.03,0.97,Spanish,0
47712,0.02,0.02,0.98,Spanish,0
35908,0.02,0.02,0.98,Spanish,0
20872,0.03,0.03,0.97,Spanish,0
27472,0.82,0.82,0.18,Spanish,1
17704,0.03,0.03,0.97,Spanish,0
24824,0.02,0.02,0.98,Spanish,0
16086,0.02,0.02,0.98,Spanish,0
19896,0.02,0.02,0.98,Spanish,0
15357,0.02,0.02,0.98,Spanish,0
26156,0.02,0.02,0.98,Spanish,0
28918,0.75,0.75,0.25,Spanish,1
24737,0.02,0.02,0.98,Spanish,0
22336,0.02,0.02,0.98,Spanish,0
27572,0.02,0.02,0.98,Spanish,0
23957,0.03,0.03,0.97,Spanish,0
25549,0.02,0.02,0.98,Spanish,0
23511,0.15,0.15,0.85,Spanish,0
17315,0.02,0.02,0.98,Spanish,0
23460,0.02,0.02,0.98,Spanish,0
28467,0.05,0.05,0.95,Spanish,0
18996,0.03,0.03,0.97,Spanish,0
20098,0.65,0.65,0.35,Spanish,1
20306,0.02,0.02,0.98,Spanish,0
29984,0.02,0.02,0.98,Spanish,0
29651,0.02,0.02,0.98,Spanish,0
26471,0.02,0.02,0.98,Spanish,0
27271,0.55,0.55,0.45,Spanish,0
17955,0.02,0.02,0.98,Spanish,0
20985,0.02,0.02,0.98,Spanish,0
21347,0.02,0.02,0.98,Spanish,0
28750,0.02,0.02,0.98,Spanish,0
28459,0.35,0.35,0.65,Spanish,0
23136,0.02,0.02,0.98,Spanish,0
21436,0.78,0.78,0.22,Spanish,1
25110,0.02,0.02,0.98,Spanish,0
23065,0.85,0.85,0.15,Spanish,1
21330,0.02,0.02,0.98,Spanish,0
22228,0.6,0.6,0.4,Spanish,1
27455,0.02,0.02,0.98,Spanish,0
28781,0.02,0.02,0.98,Spanish,0
27985,0.02,0.02,0.98,Spanish,0
15872,0.02,0.02,0.98,Spanish,0
29609,0.02,0.02,0.98,Spanish,0
22770,0.02,0.02,0.98,Spanish,0
19191,0.8,0.8,0.2,Spanish,1
22205,0.02,0.02,0.98,Spanish,0
21913,0.02,0.02,0.98,Spanish,0
26355,0.92,0.92,0.08,Spanish,1
22319,0.02,0.02,0.98,Spanish,0
23641,0.4,0.4,0.6,Spanish,0
15558,0.02,0.02,0.98,Spanish,0
16315,0.02,0.02,0.98,Spanish,0
25836,0.02,0.02,0.98,Spanish,0
28157,0.02,0.02,0.98,Spanish,0
29819,0.02,0.02,0.98,Spanish,0
20013,0.02,0.02,0.98,Spanish,0
16208,0.02,0.02,0.98,Spanish,0
19128,0.02,0.02,0.98,Spanish,0
19667,0.02,0.02,0.98,Spanish,0
21113,0.02,0.02,0.98,Spanish,0
17924,0.02,0.02,0.98,Spanish,0
26618,0.15,0.15,0.85,Spanish,0
21225,0.02,0.02,0.98,Spanish,0
15036,0.02,0.02,0.98,Spanish,0
16670,0.1,0.1,0.9,Spanish,0
22289,0.02,0.02,0.98,Spanish,0
25074,0.02,0.02,0.98,Spanish,0
29367,0.1,0.1,0.9,Spanish,0
29981,0.02,0.02,0.98,Spanish,0
27969,0.02,0.02,0.98,Spanish,0
28752,0.02,0.02,0.98,Spanish,0
29543,0.02,0.02,0.98,Spanish,0
27635,0.02,0.02,0.98,Spanish,0
28414,0.05,0.05,0.95,Spanish,0
27667,0.03,0.03,0.97,Spanish,0
16614,0.02,0.02,0.98,Spanish,0
26028,0.02,0.02,0.98,Spanish,0
22197,0.02,0.02,0.98,Spanish,0
24804,0.02,0.02,0.98,Spanish,0
21735,0.02,0.02,0.98,Spanish,0
20460,0.02,0.02,0.98,Spanish,0
21399,0.02,0.02,0.98,Spanish,0
26601,0.02,0.02,0.98,Spanish,0
23425,0.82,0.82,0.18,Spanish,1
23163,0.02,0.02,0.98,Spanish,0
19754,0.02,0.02,0.98,Spanish,0
15096,0.02,0.02,0.98,Spanish,0
20955,0.02,0.02,0.98,Spanish,0
27581,0.02,0.02,0.98,Spanish,0
16758,0.18,0.18,0.82,Spanish,0
29901,0.88,0.88,0.12,Spanish,1
26295,0.88,0.88,0.12,Spanish,1
29744,0.02,0.02,0.98,Spanish,0
19420,0.02,0.02,0.98,Spanish,0
28925,0.02,0.02,0.98,Spanish,0
23159,0.02,0.02,0.98,Spanish,0
17922,0.02,0.02,0.98,Spanish,0
18265,0.02,0.02,0.98,Spanish,0
16112,0.02,0.02,0.98,Spanish,0
29158,0.72,0.72,0.28,Spanish,1
28383,0.02,0.02,0.98,Spanish,0
22248,0.02,0.02,0.98,Spanish,0
65872,0.03,0.03,0.97,English,0
72472,0.15,0.15,0.85,English,0
62704,0.04,0.04,0.96,English,0
69824,0.12,0.12,0.88,English,1
61086,0.03,0.03,0.97,English,0
64896,0.03,0.03,0.97,English,0
60357,0.02,0.02,0.98,English,0
71156,0.02,0.02,0.98,English,0
73918,0.25,0.25,0.75,English,0
69737,0.02,0.02,0.98,English,0
67336,0.02,0.02,0.98,English,0
72572,0.35,0.35,0.65,English,0
68957,0.02,0.02,0.98,English,0
70549,0.03,0.03,0.97,English,0
68511,0.02,0.02,0.98,English,0
62315,0.02,0.02,0.98,English,0
68460,0.02,0.02,0.98,English,0
73467,0.03,0.03,0.97,English,0
63996,0.02,0.02,0.98,English,0
65098,0.02,0.02,0.98,English,0
65306,0.03,0.03,0.97,English,0
74984,0.05,0.05,0.95,English,0
74651,0.04,0.04,0.96,English,0
71471,0.02,0.02,0.98,English,0
72271,0.35,0.35,0.65,English,0
62955,0.05,0.05,0.95,English,0
65985,0.15,0.15,0.85,English,0
66347,0.03,0.03,0.97,English,0
73750,0.05,0.05,0.95,English,0
73459,0.05,0.05,0.95,English,0
68136,0.02,0.02,0.98,English,0
66436,0.02,0.02,0.98,English,0
70110,0.02,0.02,0.98,English,0
68065,0.02,0.02,0.98,English,0
66330,0.02,0.02,0.98,English,0
67228,0.03,0.03,0.97,English,0
72455,0.02,0.02,0.98,English,0
73781,0.02,0.02,0.98,English,0
72985,0.02,0.02,0.98,English,0
60872,0.04,0.04,0.96,English,0
74609,0.45,0.45,0.55,English,0
67770,0.05,0.05,0.95,English,0
64191,0.02,0.02,0.98,English,0
67205,0.15,0.15,0.85,English,1
66913,0.02,0.02,0.98,English,0
71355,0.02,0.02,0.98,English,0
67319,0.02,0.02,0.98,English,0
68641,0.02,0.02,0.98,English,0
60558,0.05,0.05,0.95,English,0
61315,0.1,0.1,0.9,English,1
70836,0.05,0.05,0.95,English,0
73157,0.02,0.02,0.98,English,0
74819,0.04,0.04,0.96,English,0
65013,0.02,0.02,0.98,English,0
61208,0.15,0.15,0.85,English,0
64128,0.02,0.02,0.98,English,0
64667,0.03,0.03,0.97,English,0
66113,0.03,0.03,0.97,English,0
62924,0.02,0.02,0.98,English,0
71618,0.02,0.02,0.98,English,0
66225,0.05,0.05,0.95,English,0
60036,0.02,0.02,0.98,English,0
61670,0.02,0.02,0.98,English,0
67289,0.08,0.08,0.92,English,0
70074,0.02,0.02,0.98,English,0
74367,0.02,0.02,0.98,English,0
74981,0.08,0.08,0.92,English,0
72969,0.02,0.02,0.98,English,0
73752,0.05,0.05,0.95,English,0
74543,0.03,0.03,0.97,English,0
72635,0.02,0.02,0.98,English,0
73414,0.12,0.12,0.88,English,0
72667,0.02,0.02,0.98,English,0
61614,0.1,0.1,0.9,English,0
71028,0.02,0.02,0.98,English,0
67197,0.02,0.02,0.98,English,0
69804,0.02,0.02,0.98,English,0
66735,0.08,0.08,0.92,English,0
65460,0.02,0.02,0.98,English,0
66399,0.06,0.06,0.94,English,0
71601,0.05,0.05,0.95,English,0
68425,0.05,0.05,0.95,English,0
68163,0.02,0.02,0.98,English,0
64754,0.02,0.02,0.98,English,0
60096,0.02,0.02,0.98,English,0
65955,0.02,0.02,0.98,English,0
72581,0.02,0.02,0.98,English,0
61758,0.02,0.02,0.98,English,0
74901,0.02,0.02,0.98,English,0
71295,0.02,0.02,0.98,English,0
74744,0.08,0.08,0.92,English,0
64420,0.02,0.02,0.98,English,0
73925,0.02,0.02,0.98,English,0
68159,0.1,0.1,0.9,English,0
62922,0.02,0.02,0.98,English,0
63265,0.05,0.05,0.95,English,0
61112,0.2,0.2,0.8,English,0
74158,0.05,0.05,0.95,English,0
73383,0.03,0.03,0.97,English,0
67248,0.02,0.02,0.98,English,0
95970,0.55,0.55,0.45,Dutch,0
101360,0.02,0.02,0.98,Dutch,0
99999,0.15,0.15,0.85,Dutch,0
92232,0.02,0.02,0.98,Dutch,0
95712,0.03,0.03,0.97,Dutch,0
101193,0.03,0.03,0.97,Dutch,0
104438,0.03,0.03,0.97,Dutch,0
102130,0.75,0.75,0.25,Dutch,0
91739,0.03,0.03,0.97,Dutch,0
95292,0.03,0.03,0.97,Dutch,0
90794,0.02,0.02,0.98,Dutch,0
98603,0.15,0.15,0.85,Dutch,0
101965,0.03,0.03,0.97,Dutch,0
93647,0.08,0.08,0.92,Dutch,0
97581,0.2,0.2,0.8,Dutch,0
99212,0.03,0.03,0.97,Dutch,0
95403,0.92,0.92,0.08,Dutch,1
98001,0.03,0.03,0.97,Dutch,0
95363,0.05,0.05,0.95,Dutch,0
90101,0.05,0.05,0.95,Dutch,0
93592,0.02,0.02,0.98,Dutch,0
95716,0.02,0.02,0.98,Dutch,0
90008,0.02,0.02,0.98,Dutch,0
104245,0.1,0.1,0.9,Dutch,0
95922,0.04,0.04,0.96,Dutch,0
98794,0.02,0.02,0.98,Dutch,0
99534,0.03,0.03,0.97,Dutch,0
99054,0.02,0.02,0.98,Dutch,0
99950,0.03,0.03,0.97,Dutch,0
92183,0.02,0.02,0.98,Dutch,0
92582,0.02,0.02,0.98,Dutch,0
90248,0.03,0.03,0.97,Dutch,0
92452,0.03,0.03,0.97,Dutch,0
97050,0.03,0.03,0.97,Dutch,0
100189,0.12,0.12,0.88,Dutch,0
96885,0.04,0.04,0.96,Dutch,0
101763,0.03,0.03,0.97,Dutch,0
92054,0.08,0.08,0.92,Dutch,0
92619,0.93,0.93,0.07,Dutch,1
94237,0.2,0.2,0.8,Dutch,0
102546,0.03,0.03,0.97,Dutch,0
94860,0.03,0.03,0.97,Dutch,0
93752,0.04,0.04,0.96,Dutch,0
93468,0.03,0.03,0.97,Dutch,0
99186,0.03,0.03,0.97,Dutch,0
99189,0.03,0.03,0.97,Dutch,0
103856,0.1,0.1,0.9,Dutch,0
101572,0.03,0.03,0.97,Dutch,0
103722,0.03,0.03,0.97,Dutch,0
90578,0.02,0.02,0.98,Dutch,0
92133,0.02,0.02,0.98,Dutch,0
104982,0.55,0.55,0.45,Dutch,1
98746,0.02,0.02,0.98,Dutch,0
92874,0.85,0.85,0.15,Dutch,1
93222,0.02,0.02,0.98,Dutch,0
93514,0.02,0.02,0.98,Dutch,0
103448,0.25,0.25,0.75,Dutch,0
102555,0.04,0.04,0.96,Dutch,0
101839,0.02,0.02,0.98,Dutch,0
101924,0.02,0.02,0.98,Dutch,0
90820,0.04,0.04,0.96,Dutch,0
97472,0.35,0.35,0.65,Dutch,0
93031,0.8,0.8,0.2,Dutch,1
90898,0.02,0.02,0.98,Dutch,0
90750,0.15,0.15,0.85,Dutch,0
102966,0.15,0.15,0.85,Dutch,0
91955,0.02,0.02,0.98,Dutch,0
99314,0.03,0.03,0.97,Dutch,0
90819,0.05,0.05,0.95,Dutch,0
99960,0.45,0.45,0.55,Dutch,0
97316,0.02,0.02,0.98,Dutch,0
99344,0.15,0.15,0.85,Dutch,0
95079,0.03,0.03,0.97,Dutch,0
97872,0.02,0.02,0.98,Dutch,0
96733,0.15,0.15,0.85,Dutch,0
92952,0.08,0.08,0.92,Dutch,0
96363,0.02,0.02,0.98,Dutch,0
93694,0.03,0.03,0.97,Dutch,0
99864,0.05,0.05,0.95,Dutch,0
102648,0.04,0.04,0.96,Dutch,0
95375,0.35,0.35,0.65,Dutch,0
91835,0.55,0.55,0.45,Dutch,1
91339,0.02,0.02,0.98,Dutch,0
95928,0.08,0.08,0.92,Dutch,0
104835,0.02,0.02,0.98,Dutch,0
98624,0.02,0.02,0.98,Dutch,0
92528,0.02,0.02,0.98,Dutch,0
97700,0.45,0.45,0.55,Dutch,1
96206,0.04,0.04,0.96,Dutch,0
98239,0.03,0.03,0.97,Dutch,0
102995,0.3,0.3,0.7,Dutch,0
102799,0.03,0.03,0.97,Dutch,0
102780,0.03,0.03,0.97,Dutch,0
100505,0.15,0.15,0.85,Dutch,0
96442,0.82,0.82,0.18,Dutch,1
100778,0.02,0.02,0.98,Dutch,0
90909,0.88,0.88,0.12,Dutch,1
99606,0.9,0.9,0.1,Dutch,1
104687,0.12,0.12,0.88,Dutch,0
97974,0.2,0.2,0.8,Dutch,0
99940,0.02,0.02,0.98,Dutch,0
101739,0.02,0.02,0.98,Dutch,0
95613,0.02,0.02,0.98,Dutch,0
95145,0.03,0.03,0.97,Dutch,0
91962,0.01,0.01,0.99,Dutch,0
100475,0.02,0.02,0.98,Dutch,0
100157,0.05,0.05,0.95,Dutch,0
104342,0.02,0.02,0.98,Dutch,0
99931,0.35,0.35,0.65,Dutch,0
90476,0.02,0.02,0.98,Dutch,0
103572,0.05,0.05,0.95,Dutch,0
104381,0.08,0.08,0.92,Dutch,0
104157,0.92,0.92,0.08,Dutch,1
101298,0.02,0.02,0.98,Dutch,0
104554,0.03,0.03,0.97,Dutch,0
93355,0.02,0.02,0.98,Dutch,0
92021,0.02,0.02,0.98,Dutch,0
101874,0.02,0.02,0.98,Dutch,0
92498,0.02,0.02,0.98,Dutch,0
97772,0.03,0.03,0.97,Dutch,0
93532,0.02,0.02,0.98,Dutch,0
90624,0.01,0.01,0.99,Dutch,0
96647,0.15,0.15,0.85,Dutch,0
99027,0.05,0.05,0.95,Dutch,0
96195,0.01,0.01,0.99,Dutch,0
96281,0.01,0.01,0.99,Dutch,0
99468,0.07,0.07,0.93,Dutch,0
96134,0.55,0.55,0.45,Dutch,0
98670,0.03,0.03,0.97,Dutch,0
95748,0.12,0.12,0.88,Dutch,0
96651,0.95,0.95,0.05,Dutch,1
96824,0.03,0.03,0.97,Dutch,0
100168,0.02,0.02,0.98,Dutch,0
96690,0.06,0.06,0.94,Dutch,0
99954,0.9,0.9,0.1,Dutch,1
100876,0.02,0.02,0.98,Dutch,0
95773,0.55,0.55,0.45,Dutch,1
97007,0.05,0.05,0.95,Dutch,0
91085,0.01,0.01,0.99,Dutch,0
100346,0.85,0.85,0.15,Dutch,0
93418,0.02,0.02,0.98,Dutch,0
100491,0.45,0.45,0.55,Dutch,0
104428,0.03,0.03,0.97,Dutch,0
96480,0.04,0.04,0.96,Dutch,0
97169,0.01,0.01,0.99,Dutch,0
95361,0.7,0.7,0.3,Dutch,1
94767,0.01,0.01,0.99,Dutch,0
99799,0.02,0.02,0.98,Dutch,0
101419,0.02,0.02,0.98,Dutch,0
100520,0.01,0.01,0.99,Dutch,0
100567,0.02,0.02,0.98,Dutch,0
102235,0.02,0.02,0.98,Dutch,0
102358,0.01,0.01,0.99,Dutch,0
102509,0.01,0.01,0.99,Dutch,0
102068,0.01,0.01,0.99,Dutch,0
94802,0.03,0.03,0.97,Dutch,0
91520,0.02,0.02,0.98,Dutch,0
103761,0.02,0.02,0.98,Dutch,0
101566,0.15,0.15,0.85,Dutch,0
98720,0.05,0.05,0.95,Dutch,0
90039,0.01,0.01,0.99,Dutch,0
96032,0.03,0.03,0.97,Dutch,0
92320,0.02,0.02,0.98,Dutch,0
93733,0.2,0.2,0.8,Dutch,0
92764,0.02,0.02,0.98,Dutch,0
102104,0.08,0.08,0.92,Dutch,0
90092,0.6,0.6,0.4,Dutch,0
98959,0.04,0.04,0.96,Dutch,0
101822,0.55,0.55,0.45,Dutch,0
104062,0.03,0.03,0.97,Dutch,0
95479,0.01,0.01,0.99,Dutch,0
96237,0.03,0.03,0.97,Dutch,0
97278,0.03,0.03,0.97,Dutch,0
101369,0.01,0.01,0.99,Dutch,0
96021,0.03,0.03,0.97,Dutch,0
101578,0.01,0.01,0.99,Dutch,0
93131,0.03,0.03,0.97,Dutch,0
99378,0.02,0.02,0.98,Dutch,0
93837,0.04,0.04,0.96,Dutch,0
90796,0.12,0.12,0.88,Dutch,0
101255,0.03,0.03,0.97,Dutch,0
101629,0.01,0.01,0.99,Dutch,0
97441,0.01,0.01,0.99,Dutch,0
96333,0.01,0.01,0.99,Dutch,0
103525,0.02,0.02,0.98,Dutch,0
97749,0.08,0.08,0.92,Dutch,0
104372,0.25,0.25,0.75,Dutch,0
101612,0.02,0.02,0.98,Dutch,0
101201,0.12,0.12,0.88,Dutch,0
98012,0.03,0.03,0.97,Dutch,0
94325,0.01,0.01,0.99,Dutch,0
104184,0.35,0.35,0.65,Dutch,0
93118,0.01,0.01,0.99,Dutch,0
100117,0.07,0.07,0.93,Dutch,0
94664,0.03,0.03,0.97,Dutch,0
101762,0.01,0.01,0.99,Dutch,0
94919,0.02,0.02,0.98,Dutch,0
104628,0.03,0.03,0.97,Dutch,0
91330,0.01,0.01,0.99,Dutch,0
90093,0.92,0.92,0.08,Dutch,1
84940,0.02,0.02,0.98,Dutch,0
86739,0.88,0.88,0.12,Dutch,1
80613,0.02,0.02,0.98,Dutch,0
80145,0.15,0.15,0.85,Dutch,0
76962,0.05,0.05,0.95,Dutch,0
85475,0.02,0.02,0.98,Dutch,0
85157,0.25,0.25,0.75,Dutch,1
89342,0.01,0.01,0.99,Dutch,0
84931,0.01,0.01,0.99,Dutch,0
75476,0.1,0.1,0.9,Dutch,0
88572,0.01,0.01,0.99,Dutch,0
89381,0.02,0.02,0.98,Dutch,0
89157,0.02,0.02,0.98,Dutch,0
86298,0.03,0.03,0.97,Dutch,0
89554,0.01,0.01,0.99,Dutch,0
78355,0.25,0.25,0.75,Dutch,0
77021,0.02,0.02,0.98,Dutch,0
86874,0.92,0.92,0.08,Dutch,1
77498,0.01,0.01,0.99,Dutch,0
82772,0.01,0.01,0.99,Dutch,0
78532,0.02,0.02,0.98,Dutch,0
75624,0.01,0.01,0.99,Dutch,0
81647,0.02,0.02,0.98,Dutch,0
84027,0.82,0.82,0.18,Dutch,1
81195,0.02,0.02,0.98,Dutch,0
81281,0.88,0.88,0.12,Dutch,1
84468,0.15,0.15,0.85,Dutch,0
81134,0.02,0.02,0.98,Dutch,0
83670,0.01,0.01,0.99,Dutch,0
80748,0.01,0.01,0.99,Dutch,0
81651,0.05,0.05,0.95,Dutch,0
81824,0.01,0.01,0.99,Dutch,0
85168,0.8,0.8,0.2,Dutch,1
81690,0.02,0.02,0.98,Dutch,0
84954,0.95,0.95,0.05,Dutch,1
85876,0.01,0.01,0.99,Dutch,0
80773,0.02,0.02,0.98,Dutch,0
82007,0.02,0.02,0.98,Dutch,0
76085,0.03,0.03,0.97,Dutch,0
85346,0.95,0.95,0.05,Dutch,1
78418,0.01,0.01,0.99,Dutch,0
85491,0.01,0.01,0.99,Dutch,0
89428,0.2,0.2,0.8,Dutch,0
81480,0.85,0.85,0.15,Dutch,0
82169,0.03,0.03,0.97,Dutch,0
80361,0.92,0.92,0.08,Dutch,1
79767,0.01,0.01,0.99,Dutch,0
84799,0.02,0.02,0.98,Dutch,0
86419,0.01,0.01,0.99,Dutch,0
85520,0.92,0.92,0.08,Dutch,1
85567,0.02,0.02,0.98,Dutch,0
87235,0.02,0.02,0.98,Dutch,0
87358,0.02,0.02,0.98,Dutch,0
87509,0.01,0.01,0.99,Dutch,0
87068,0.01,0.01,0.99,Dutch,0
79802,0.72,0.72,0.28,Dutch,1
76520,0.01,0.01,0.99,Dutch,0
88761,0.01,0.01,0.99,Dutch,0
86566,0.02,0.02,0.98,Dutch,0
83720,0.75,0.75,0.25,Dutch,0
75039,0.01,0.01,0.99,Dutch,0
81032,0.01,0.01,0.99,Dutch,0
77320,0.05,0.05,0.95,Dutch,0
78733,0.02,0.02,0.98,Dutch,0
77764,0.01,0.01,0.99,Dutch,0
87104,0.01,0.01,0.99,Dutch,0
75092,0.02,0.02,0.98,Dutch,0
83959,0.02,0.02,0.98,Dutch,0
86822,0.02,0.02,0.98,Dutch,0
89062,0.01,0.01,0.99,Dutch,0
80479,0.02,0.02,0.98,Dutch,0
81237,0.02,0.02,0.98,Dutch,0
82278,0.01,0.01,0.99,Dutch,0
86369,0.02,0.02,0.98,Dutch,0
81021,0.01,0.01,0.99,Dutch,0
86578,0.18,0.18,0.82,Dutch,0
78131,0.01,0.01,0.99,Dutch,0
84378,0.02,0.02,0.98,Dutch,0
78837,0.01,0.01,0.99,Dutch,0
75796,0.01,0.01,0.99,Dutch,0
86255,0.01,0.01,0.99,Dutch,0
86629,0.01,0.01,0.99,Dutch,0
82441,0.01,0.01,0.99,Dutch,0
81333,0.01,0.01,0.99,Dutch,0
88525,0.03,0.03,0.97,Dutch,0
82749,0.02,0.02,0.98,Dutch,0
89372,0.03,0.03,0.97,Dutch,0
86612,0.04,0.04,0.96,Dutch,0
86201,0.01,0.01,0.99,Dutch,0
83012,0.95,0.95,0.05,Dutch,1
79325,0.02,0.02,0.98,Dutch,0
89184,0.02,0.02,0.98,Dutch,0
78118,0.15,0.15,0.85,Dutch,0
85117,0.8,0.8,0.2,Dutch,0
79664,0.02,0.02,0.98,Dutch,0
86762,0.02,0.02,0.98,Dutch,0
79919,0.12,0.12,0.88,Dutch,0
89628,0.02,0.02,0.98,Dutch,0
76330,0.02,0.02,0.98,Dutch,0
75093,0.93,0.93,0.07,Dutch,1
9940,0.02,0.02,0.98,Danish,0
11739,0.05,0.05,0.95,Danish,0
5613,0.02,0.02,0.98,Danish,0
5145,0.04,0.04,0.96,Danish,0
1962,0.03,0.03,0.97,Danish,0
10475,0.03,0.03,0.97,Danish,0
10157,0.02,0.02,0.98,Danish,0
14342,0.3,0.3,0.7,Danish,0
9931,0.03,0.03,0.97,Danish,0
476,0.02,0.02,0.98,Danish,0
13572,0.02,0.02,0.98,Danish,0
14381,0.03,0.03,0.97,Danish,0
14157,0.03,0.03,0.97,Danish,0
11298,0.35,0.35,0.65,Danish,1
14554,0.02,0.02,0.98,Danish,0
3355,0.04,0.04,0.96,Danish,0
2021,0.82,0.82,0.18,Danish,1
11874,0.02,0.02,0.98,Danish,0
2498,0.85,0.85,0.15,Danish,1
7772,0.08,0.08,0.92,Danish,0
3532,0.02,0.02,0.98,Danish,0
624,0.75,0.75,0.25,Danish,0
6647,0.03,0.03,0.97,Danish,0
9027,0.02,0.02,0.98,Danish,0
6195,0.02,0.02,0.98,Danish,0
6281,0.08,0.08,0.92,Danish,0
9468,0.1,0.1,0.9,Danish,0
6134,0.15,0.15,0.85,Danish,1
8670,0.02,0.02,0.98,Danish,0
5748,0.03,0.03,0.97,Danish,0
6651,0.92,0.92,0.08,Danish,1
6824,0.02,0.02,0.98,Danish,0
10168,0.02,0.02,0.98,Danish,0
6690,0.35,0.35,0.65,Danish,0
9954,0.04,0.04,0.96,Danish,0
10876,0.02,0.02,0.98,Danish,0
5773,0.25,0.25,0.75,Danish,0
7007,0.03,0.03,0.97,Danish,0
1085,0.04,0.04,0.96,Danish,0
10346,0.04,0.04,0.96,Danish,0
3418,0.05,0.05,0.95,Danish,0
10491,0.88,0.88,0.12,Danish,1
14428,0.03,0.03,0.97,Danish,0
6480,0.02,0.02,0.98,Danish,0
7169,0.1,0.1,0.9,Danish,0
5361,0.02,0.02,0.98,Danish,0
4767,0.03,0.03,0.97,Danish,0
9799,0.03,0.03,0.97,Danish,0
11419,0.04,0.04,0.96,Danish,0
10520,0.2,0.2,0.8,Danish,0
10567,0.02,0.02,0.98,Danish,0
12235,0.15,0.15,0.85,Danish,0
12358,0.02,0.02,0.98,Danish,0
12509,0.02,0.02,0.98,Danish,0
12068,0.03,0.03,0.97,Danish,0
4802,0.02,0.02,0.98,Danish,0
1520,0.7,0.7,0.3,Danish,1
13761,0.04,0.04,0.96,Danish,0
11566,0.05,0.05,0.95,Danish,0
8720,0.03,0.03,0.97,Danish,0
39,0.03,0.03,0.97,Danish,0
6032,0.02,0.02,0.98,Danish,0
2320,0.05,0.05,0.95,Danish,0
3733,0.12,0.12,0.88,Danish,0
2764,0.03,0.03,0.97,Danish,0
12104,0.08,0.08,0.92,Danish,0
92,0.02,0.02,0.98,Danish,0
8959,0.45,0.45,0.55,Danish,1
11822,0.8,0.8,0.2,Danish,1
14062,0.05,0.05,0.95,Danish,0
5479,0.82,0.82,0.18,Danish,1
6237,0.02,0.02,0.98,Danish,0
7278,0.02,0.02,0.98,Danish,0
11369,0.02,0.02,0.98,Danish,0
6021,0.02,0.02,0.98,Danish,0
11578,0.03,0.03,0.97,Danish,0
3131,0.02,0.02,0.98,Danish,0
9378,0.02,0.02,0.98,Danish,0
3837,0.03,0.03,0.97,Danish,0
796,0.05,0.05,0.95,Danish,0
11255,0.1,0.1,0.9,Danish,0
11629,0.15,0.15,0.85,Danish,0
7441,0.04,0.04,0.96,Danish,0
6333,0.05,0.05,0.95,Danish,0
13525,0.02,0.02,0.98,Danish,0
7749,0.02,0.02,0.98,Danish,0
14372,0.03,0.03,0.97,Danish,0
11612,0.12,0.12,0.88,Danish,0
11201,0.02,0.02,0.98,Danish,0
8012,0.02,0.02,0.98,Danish,0
4325,0.12,0.12,0.88,Danish,0
14184,0.03,0.03,0.97,Danish,0
3118,0.03,0.03,0.97,Danish,0
10117,0.25,0.25,0.75,Danish,0
4664,0.03,0.03,0.97,Danish,0
11762,0.88,0.88,0.12,Danish,1
4919,0.02,0.02,0.98,Danish,0
14628,0.3,0.3,0.7,Danish,0
1330,0.03,0.03,0.97,Danish,0
93,0.02,0.02,0.98,Danish,0
33813,0.02,0.02,0.98,Spanish,0
30821,0.02,0.02,0.98,Spanish,0
36580,0.95,0.95,0.05,Spanish,1
42626,0.01,0.01,0.99,Spanish,0
51578,0.03,0.03,0.97,Spanish,0
50163,0.45,0.45,0.55,Spanish,1
39936,0.25,0.25,0.75,Spanish,1
57830,0.02,0.02,0.98,Spanish,0
36427,0.95,0.95,0.05,Spanish,1
54672,0.97,0.97,0.03,Spanish,1
48340,0.02,0.02,0.98,Spanish,0
35218,0.02,0.02,0.98,Spanish,0
31487,0.02,0.02,0.98,Spanish,0
40205,0.96,0.96,0.04,Spanish,1
30762,0.03,0.03,0.97,Spanish,0
33402,0.4,0.4,0.6,Spanish,0
39115,0.02,0.02,0.98,Spanish,0
33105,0.55,0.55,0.45,Spanish,0
38591,0.3,0.3,0.7,Spanish,1
48903,0.01,0.01,0.99,Spanish,0
44558,0.08,0.08,0.92,Spanish,0
54937,0.05,0.05,0.95,Spanish,0
30092,0.02,0.02,0.98,Spanish,0
44510,0.05,0.05,0.95,Spanish,0
46671,0.01,0.01,0.99,Spanish,0
33660,0.02,0.02,0.98,Spanish,0
